"bluestock_fintech_—_nifty_100__|__cash_flow__|__1,187_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,fiscal_year
798.0,LTIM,0.0,608.0,-224.0,-396.0,-13.0,0
799.0,LTIM,0.0,628.0,180.0,-769.0,40.0,0
800.0,LTIM,0.0,642.0,-103.0,-497.0,42.0,0
801.0,LTIM,0.0,858.0,-40.0,-817.0,2.0,0
802.0,LTIM,0.0,1170.0,-961.0,-33.0,176.0,0
803.0,LTIM,0.0,844.0,-452.0,-408.0,-16.0,0
804.0,LTIM,0.0,1395.0,-749.0,-594.0,52.0,0
805.0,LTIM,0.0,1644.0,-643.0,-890.0,110.0,0
806.0,LTIM,0.0,2400.0,-1657.0,-509.0,234.0,0
807.0,LTIM,0.0,3251.0,-1643.0,-1680.0,-73.0,0
808.0,LTIM,0.0,3095.0,-271.0,-1932.0,892.0,0
809.0,LTIM,0.0,5670.0,-3918.0,-2269.0,-518.0,0
810.0,M&M,0.0,-922.0,-2903.0,4508.0,684.0,0
811.0,M&M,0.0,-244.0,-4524.0,5577.0,810.0,0
812.0,M&M,0.0,1055.0,-4357.0,1669.0,-1633.0,0
813.0,M&M,0.0,2385.0,-5506.0,2967.0,-154.0,0
814.0,M&M,0.0,183.0,-5875.0,6108.0,416.0,0
815.0,M&M,0.0,682.0,-5467.0,6314.0,1529.0,0
816.0,M&M,0.0,-4347.0,-7174.0,13194.0,1672.0,0
817.0,M&M,0.0,-1457.0,-6870.0,6933.0,-1394.0,0
818.0,M&M,0.0,17909.0,-19686.0,406.0,-1370.0,0
819.0,M&M,0.0,9248.0,-3252.0,-5883.0,113.0,0
820.0,M&M,0.0,-7074.0,-8866.0,15946.0,6.0,0
821.0,M&M,0.0,-5630.0,-5615.0,12281.0,1037.0,0
822.0,MARUTI,0.0,4059.0,-3119.0,-979.0,-39.0,0
823.0,MARUTI,0.0,4995.0,-4997.0,-74.0,-76.0,0
824.0,MARUTI,0.0,6449.0,-4491.0,-2004.0,-45.0,0
825.0,MARUTI,0.0,8482.0,-7230.0,-1237.0,16.0,0
826.0,MARUTI,0.0,10282.0,-9173.0,-1129.0,-20.0,0
827.0,MARUTI,0.0,11788.0,-8302.0,-3436.0,50.0,0
828.0,MARUTI,0.0,6601.0,-3540.0,-2948.0,113.0,0
829.0,MARUTI,0.0,3496.0,-557.0,-3104.0,-165.0,0
830.0,MARUTI,0.0,8856.0,-7291.0,-1545.0,20.0,0
831.0,MARUTI,0.0,1840.0,-239.0,-1607.0,-6.0,0
832.0,MARUTI,0.0,10815.0,-8820.0,-1214.0,780.0,0
833.0,MARUTI,0.0,16801.0,-11865.0,-4062.0,874.0,0
834.0,MOTHERSON,0.0,1486.0,-1089.0,-256.0,142.0,0
835.0,MOTHERSON,0.0,2695.0,-1372.0,-1080.0,243.0,0
836.0,MOTHERSON,0.0,3390.0,-2844.0,494.0,1040.0,0
837.0,MOTHERSON,0.0,2188.0,-1906.0,-263.0,19.0,0
838.0,MOTHERSON,0.0,3800.0,-6145.0,5518.0,3172.0,0
839.0,MOTHERSON,0.0,3264.0,-3194.0,-2221.0,-2152.0,0
840.0,MOTHERSON,0.0,4312.0,-3318.0,-225.0,769.0,0
841.0,MOTHERSON,0.0,6352.0,-2220.0,-2803.0,1329.0,0
842.0,MOTHERSON,0.0,5051.0,-1886.0,-2098.0,1068.0,0
843.0,MOTHERSON,0.0,2463.0,-2304.0,-1217.0,-1059.0,0
844.0,MOTHERSON,0.0,4643.0,-2248.0,-2734.0,-339.0,0
845.0,MOTHERSON,0.0,7569.0,-6644.0,1281.0,2205.0,0
846.0,NAUKRI,0.0,75.0,-46.0,-12.0,16.0,0
847.0,NAUKRI,0.0,81.0,-204.0,130.0,7.0,0
848.0,NAUKRI,0.0,51.0,-1051.0,1025.0,25.0,0
849.0,NAUKRI,0.0,78.0,-2.0,-66.0,11.0,0
850.0,NAUKRI,0.0,213.0,-165.0,-42.0,7.0,0
851.0,NAUKRI,0.0,253.0,-149.0,-75.0,29.0,0
852.0,NAUKRI,0.0,276.0,-59.0,-78.0,138.0,0
853.0,NAUKRI,0.0,350.0,97.0,-143.0,304.0,0
854.0,NAUKRI,0.0,276.0,-2043.0,1880.0,113.0,0
855.0,NAUKRI,0.0,707.0,-1177.0,35.0,-435.0,0
856.0,NAUKRI,0.0,512.0,-358.0,2.0,156.0,0
857.0,NAUKRI,0.0,702.0,-852.0,120.0,-29.0,0
858.0,NESTLEIND,0.0,1796.0,-441.0,-580.0,775.0,0
859.0,NESTLEIND,0.0,1644.0,-432.0,-1635.0,-423.0,0
860.0,NESTLEIND,0.0,1098.0,-70.0,-498.0,529.0,0
861.0,NESTLEIND,0.0,1466.0,-126.0,-666.0,674.0,0
862.0,NESTLEIND,0.0,1818.0,-131.0,-997.0,691.0,0
863.0,NESTLEIND,0.0,2052.0,-52.0,-1317.0,683.0,0
864.0,NESTLEIND,0.0,2295.0,83.0,-3602.0,-1223.0,0
865.0,NESTLEIND,0.0,2454.0,-321.0,-1956.0,177.0,0
866.0,NESTLEIND,0.0,2236.0,-1920.0,-2020.0,-1704.0,0
867.0,NESTLEIND,0.0,2737.0,-392.0,-2123.0,223.0,0
868.0,NESTLEIND,0.0,3392.0,-927.0,-2436.0,29.0,0
869.0,NESTLEIND,0.0,4175.0,-1237.0,-3135.0,-198.0,0
870.0,NHPC,0.0,2846.0,-1330.0,-1344.0,172.0,0
871.0,NHPC,0.0,3824.0,-1122.0,-4536.0,-1834.0,0
872.0,NHPC,0.0,4061.0,-768.0,-2494.0,798.0,0
873.0,NHPC,0.0,5971.0,-746.0,-4000.0,1224.0,0
874.0,NHPC,0.0,8329.0,-1864.0,-7812.0,-1347.0,0
875.0,NHPC,0.0,4696.0,-886.0,-3863.0,-53.0,0
876.0,NHPC,0.0,3824.0,-1182.0,-2637.0,5.0,0
877.0,NHPC,0.0,2993.0,-2987.0,12.0,17.0,0
878.0,NHPC,0.0,5070.0,-1607.0,-3058.0,405.0,0
879.0,NHPC,0.0,4590.0,-3084.0,-638.0,867.0,0
880.0,NHPC,0.0,4705.0,-4191.0,-795.0,-281.0,0
881.0,NHPC,0.0,6938.0,-5968.0,-581.0,388.0,0
882.0,NTPC,0.0,16508.0,-16845.0,988.0,651.0,0
883.0,NTPC,0.0,16531.0,-15509.0,-2709.0,-1687.0,0
884.0,NTPC,0.0,14889.0,-15977.0,-1474.0,-2563.0,0
885.0,NTPC,0.0,24125.0,-19162.0,-3899.0,1064.0,0
886.0,NTPC,0.0,20167.0,-24480.0,3138.0,-1176.0,0
887.0,NTPC,0.0,19670.0,-20678.0,1028.0,19.0,0
888.0,NTPC,0.0,18686.0,-24063.0,4927.0,-451.0,0
889.0,NTPC,0.0,23890.0,-29628.0,6004.0,266.0,0
890.0,NTPC,0.0,32444.0,-21034.0,-11049.0,360.0,0
891.0,NTPC,0.0,41788.0,-22891.0,-19172.0,-274.0,0
892.0,NTPC,0.0,47152.0,-26145.0,-21217.0,-210.0,0
893.0,NTPC,0.0,40785.0,-32141.0,-8246.0,398.0,0
894.0,ONGC,0.0,39874.0,-41220.0,-6927.0,-8273.0,0
895.0,ONGC,0.0,53270.0,-63633.0,15225.0,4862.0,0
896.0,ONGC,0.0,33950.0,-30058.0,-10641.0,-6749.0,0
897.0,ONGC,0.0,46292.0,-38256.0,-8972.0,-935.0,0
898.0,ONGC,0.0,45780.0,-43815.0,-1867.0,99.0,0
899.0,ONGC,0.0,56792.0,-66798.0,9909.0,-97.0,0
900.0,ONGC,0.0,61458.0,-37132.0,-23324.0,1001.0,0
901.0,ONGC,0.0,70593.0,-53159.0,-16726.0,708.0,0
902.0,ONGC,0.0,47185.0,-39141.0,-8239.0,-195.0,0
903.0,ONGC,0.0,78248.0,-41197.0,-35790.0,1261.0,0
904.0,ONGC,0.0,86062.0,-74690.0,-12876.0,-1504.0,0
905.0,ONGC,0.0,99263.0,-57203.0,-45650.0,-3591.0,0
906.0,PFC,0.0,-25102.0,22.0,27947.0,2868.0,0
907.0,PFC,0.0,-22473.0,9.0,17671.0,-4793.0,0
908.0,PFC,0.0,-21455.0,-491.0,26916.0,4970.0,0
909.0,PFC,0.0,-13298.0,-1973.0,10383.0,-4888.0,0
910.0,PFC,0.0,1795.0,-667.0,1950.0,3079.0,0
911.0,PFC,0.0,-57148.0,1409.0,52018.0,-3720.0,0
912.0,PFC,0.0,-80252.0,-13463.0,93616.0,-98.0,0
913.0,PFC,0.0,-42148.0,-73.0,43399.0,1179.0,0
914.0,PFC,0.0,-59143.0,1741.0,60424.0,3023.0,0
915.0,PFC,0.0,4904.0,-547.0,-8371.0,-4014.0,0
916.0,PFC,0.0,-74717.0,-1694.0,75537.0,-874.0,0
917.0,PFC,0.0,-97820.0,-3409.0,101261.0,32.0,0
918.0,PIDILITIND,0.0,472.0,-144.0,-339.0,-12.0,0
919.0,PIDILITIND,0.0,394.0,-99.0,-242.0,54.0,0
920.0,PIDILITIND,0.0,552.0,-436.0,-165.0,-49.0,0
921.0,PIDILITIND,0.0,907.0,-491.0,-371.0,45.0,0
922.0,PIDILITIND,0.0,794.0,-879.0,41.0,-45.0,0
923.0,PIDILITIND,0.0,796.0,39.0,-790.0,46.0,0
924.0,PIDILITIND,0.0,845.0,-513.0,-361.0,-29.0,0
925.0,PIDILITIND,0.0,1280.0,103.0,-849.0,533.0,0
926.0,PIDILITIND,0.0,1392.0,-1688.0,-76.0,-372.0,0
927.0,PIDILITIND,0.0,955.0,-558.0,-468.0,-71.0,0
928.0,PIDILITIND,0.0,1558.0,-899.0,-656.0,2.0,0
929.0,PIDILITIND,0.0,2724.0,-1769.0,-742.0,212.0,0
930.0,PNB,0.0,-692.0,-600.0,-694.0,-1987.0,0
931.0,PNB,0.0,16906.0,-302.0,2129.0,18733.0,0
932.0,PNB,0.0,4814.0,-872.0,7451.0,11393.0,0
933.0,PNB,0.0,14167.0,-1352.0,5975.0,18790.0,0
934.0,PNB,0.0,21938.0,159.0,-9767.0,12330.0,0
935.0,PNB,0.0,-1742.0,392.0,7460.0,6109.0,0
936.0,PNB,0.0,-33532.0,-629.0,13969.0,-20192.0,0
937.0,PNB,0.0,-12793.0,-338.0,13591.0,460.0,0
938.0,PNB,0.0,30950.0,-787.0,5415.0,35579.0,0
939.0,PNB,0.0,20032.0,-1204.0,2032.0,20859.0,0
940.0,PNB,0.0,22592.0,-732.0,1275.0,23135.0,0
941.0,PNB,0.0,-27939.0,-1506.0,3518.0,-25928.0,0
942.0,POWERGRID,0.0,11690.0,-22084.0,9962.0,-432.0,0
943.0,POWERGRID,0.0,15223.0,-26639.0,13712.0,2295.0,0
944.0,POWERGRID,0.0,15800.0,-24185.0,6399.0,-1986.0,0
945.0,POWERGRID,0.0,15008.0,-21576.0,5621.0,-948.0,0
946.0,POWERGRID,0.0,21575.0,-23836.0,3959.0,1698.0,0
947.0,POWERGRID,0.0,22710.0,-25701.0,1285.0,-1707.0,0
948.0,POWERGRID,0.0,23271.0,-18727.0,-2431.0,2113.0,0
949.0,POWERGRID,0.0,30739.0,-10733.0,-18806.0,1199.0,0
950.0,POWERGRID,0.0,29403.0,-9244.0,-20521.0,-362.0,0
951.0,POWERGRID,0.0,26124.0,753.0,-28967.0,-2091.0,0
952.0,POWERGRID,0.0,40203.0,-7138.0,-30450.0,2615.0,0
953.0,POWERGRID,0.0,37290.0,-13114.0,-25903.0,-1728.0,0
954.0,RECLTD,0.0,-20059.0,152.0,16059.0,-3847.0,0
955.0,RECLTD,0.0,-17244.0,136.0,16815.0,-293.0,0
956.0,RECLTD,0.0,-23898.0,151.0,23098.0,-649.0,0
957.0,RECLTD,0.0,-13278.0,-756.0,15291.0,1257.0,0
958.0,RECLTD,0.0,6805.0,-101.0,-3947.0,2757.0,0
959.0,RECLTD,0.0,-32510.0,46.0,28244.0,-4220.0,0
960.0,RECLTD,0.0,-35866.0,457.0,35543.0,134.0,0
961.0,RECLTD,0.0,-32712.0,121.0,33926.0,1336.0,0
962.0,RECLTD,0.0,-43512.0,861.0,42113.0,-538.0,0
963.0,RECLTD,0.0,-819.0,-287.0,68.0,-1038.0,0
964.0,RECLTD,0.0,-37360.0,-943.0,38123.0,-180.0,0
965.0,RECLTD,0.0,-57723.0,-1831.0,59588.0,34.0,0
966.0,RELIANCE,0.0,36918.0,-27601.0,408.0,9725.0,0
967.0,RELIANCE,0.0,43261.0,-73070.0,13713.0,-16096.0,0
968.0,RELIANCE,0.0,34374.0,-64706.0,8444.0,-21888.0,0
969.0,RELIANCE,0.0,38134.0,-36186.0,-3210.0,-1262.0,0
970.0,RELIANCE,0.0,49550.0,-66201.0,8617.0,-8034.0,0
971.0,RELIANCE,0.0,71459.0,-68192.0,-2001.0,1266.0,0
972.0,RELIANCE,0.0,42346.0,-94507.0,55906.0,3745.0,0
973.0,RELIANCE,0.0,94877.0,-72497.0,-2541.0,19839.0,0
974.0,RELIANCE,0.0,26958.0,-142385.0,101904.0,-13523.0,0
975.0,RELIANCE,0.0,110654.0,-109162.0,17289.0,18781.0,0
976.0,RELIANCE,0.0,115032.0,-93001.0,10455.0,32486.0,0
977.0,RELIANCE,0.0,158788.0,-113581.0,-16646.0,28561.0,0
978.0,SBILIFE,0.0,1130.0,-227.0,-58.0,845.0,0
979.0,SBILIFE,0.0,166.0,-708.0,-58.0,-600.0,0
980.0,SBILIFE,0.0,2711.0,-178.0,-117.0,2416.0,0
981.0,SBILIFE,0.0,5778.0,-7204.0,-144.0,-1570.0,0
982.0,SBILIFE,0.0,8525.0,-9032.0,-144.0,-651.0,0
983.0,SBILIFE,0.0,10395.0,-8910.0,-221.0,1264.0,0
984.0,SBILIFE,0.0,13473.0,-13552.0,-241.0,-321.0,0
985.0,SBILIFE,0.0,19299.0,-16986.0,-198.0,2114.0,0
986.0,SBILIFE,0.0,23878.0,-19203.0,3.0,4677.0,0
987.0,SBILIFE,0.0,21852.0,-21611.0,-231.0,10.0,0
988.0,SBILIFE,0.0,28656.0,-30203.0,-415.0,-1962.0,0
989.0,SBILIFE,0.0,29122.0,-31221.0,-227.0,-2327.0,0
990.0,SBIN,0.0,24332.0,-2271.0,-4424.0,17637.0,0
991.0,SBIN,0.0,19142.0,-791.0,3583.0,21934.0,0
992.0,SBIN,0.0,26297.0,-3424.0,-1553.0,21320.0,0
993.0,SBIN,0.0,14477.0,-2747.0,4348.0,16078.0,0
994.0,SBIN,0.0,77406.0,-4572.0,-4196.0,68638.0,0
995.0,SBIN,0.0,-96508.0,13053.0,5547.0,-77908.0,0
996.0,SBIN,0.0,29556.0,220.0,448.0,30223.0,0
997.0,SBIN,0.0,23929.0,-555.0,5430.0,28803.0,0
998.0,SBIN,0.0,89919.0,-3670.0,7143.0,93392.0,0
999.0,SBIN,0.0,57695.0,-2652.0,-3845.0,51198.0,0
1000.0,SBIN,0.0,-86014.0,-966.0,6386.0,-80593.0,0
1001.0,SBIN,0.0,21632.0,-3476.0,-9896.0,8260.0,0
1002.0,SHREECEM,0.0,1260.0,-270.0,-982.0,8.0,0
1003.0,SHREECEM,0.0,1401.0,-1234.0,-156.0,11.0,0
1004.0,SHREECEM,0.0,1239.0,-990.0,-259.0,-10.0,0
1005.0,SHREECEM,0.0,1566.0,-1265.0,-271.0,31.0,0
1006.0,SHREECEM,0.0,2202.0,-2048.0,-167.0,-13.0,0
1007.0,SHREECEM,0.0,1879.0,-3595.0,1726.0,10.0,0
1008.0,SHREECEM,0.0,2080.0,-720.0,-1276.0,84.0,0
1009.0,SHREECEM,0.0,3973.0,-5590.0,1581.0,-36.0,0
1010.0,SHREECEM,0.0,4254.0,-2651.0,-1233.0,370.0,0
1011.0,SHREECEM,0.0,2668.0,-2143.0,-849.0,-324.0,0
1012.0,SHREECEM,0.0,2569.0,-2405.0,-277.0,-113.0,0
1013.0,SHREECEM,0.0,3347.0,-1418.0,-1710.0,220.0,0
1014.0,SHRIRAMFIN,0.0,-8359.0,-41.0,9060.0,661.0,0
1015.0,SHRIRAMFIN,0.0,-4055.0,-112.0,5010.0,843.0,0
1016.0,SHRIRAMFIN,0.0,-9611.0,-45.0,7836.0,-1819.0,0
1017.0,SHRIRAMFIN,0.0,-5507.0,-36.0,2822.0,-2721.0,0
1018.0,SHRIRAMFIN,0.0,-2677.0,-2.0,3017.0,338.0,0
1019.0,SHRIRAMFIN,0.0,-13142.0,86.0,13014.0,-42.0,0
1020.0,SHRIRAMFIN,0.0,-5535.0,-76.0,5550.0,-62.0,0
1021.0,SHRIRAMFIN,0.0,-2464.0,-55.0,4579.0,2060.0,0
1022.0,SHRIRAMFIN,0.0,-4239.0,-25.0,12226.0,7962.0,0
1023.0,SHRIRAMFIN,0.0,-8859.0,-34.0,8505.0,-388.0,0
1024.0,SHRIRAMFIN,0.0,-17625.0,5076.0,11820.0,-730.0,0
1025.0,SHRIRAMFIN,0.0,-31101.0,-258.0,27609.0,-3750.0,0
1026.0,SIEMENS,0.0,3.0,264.0,-196.0,70.0,0
1027.0,SIEMENS,0.0,608.0,130.0,-220.0,517.0,0
1028.0,SIEMENS,0.0,574.0,646.0,-245.0,975.0,0
1029.0,SIEMENS,0.0,513.0,237.0,-1614.0,-864.0,0
1030.0,SIEMENS,0.0,573.0,1321.0,-285.0,1610.0,0
1031.0,SIEMENS,0.0,100.0,-174.0,-305.0,-379.0,0
1032.0,SIEMENS,0.0,1273.0,-1135.0,-312.0,-174.0,0
1033.0,SIEMENS,0.0,720.0,871.0,-386.0,1205.0,0
1034.0,SIEMENS,0.0,1422.0,-2389.0,-502.0,-1469.0,0
1035.0,SIEMENS,0.0,978.0,-34.0,-392.0,552.0,0
1036.0,SIEMENS,0.0,1400.0,-759.0,-450.0,191.0,0
1037.0,SIEMENS,0.0,1670.0,-502.0,-523.0,644.0,0
1038.0,SUNPHARMA,0.0,3357.0,-2375.0,-665.0,316.0,0
1039.0,SUNPHARMA,0.0,3959.0,-2176.0,507.0,2290.0,0
1040.0,SUNPHARMA,0.0,5616.0,-1502.0,-1187.0,2927.0,0
1041.0,SUNPHARMA,0.0,6686.0,-3949.0,-1889.0,848.0,0
1042.0,SUNPHARMA,0.0,7082.0,-4186.0,-2285.0,611.0,0
1043.0,SUNPHARMA,0.0,3907.0,-3104.0,-1539.0,-736.0,0
1044.0,SUNPHARMA,0.0,2196.0,-310.0,-2731.0,-844.0,0
1045.0,SUNPHARMA,0.0,6555.0,-2225.0,-5715.0,-1386.0,0
1046.0,SUNPHARMA,0.0,6170.0,407.0,-5980.0,596.0,0
1047.0,SUNPHARMA,0.0,8985.0,-5556.0,-5193.0,-1765.0,0
1048.0,SUNPHARMA,0.0,4959.0,-7220.0,2376.0,115.0,0
1049.0,SUNPHARMA,0.0,12135.0,-763.0,-6710.0,4662.0,0
1050.0,TATACONSUM,0.0,173.0,24.0,186.0,383.0,0
1051.0,TATACONSUM,0.0,422.0,-1.0,-363.0,57.0,0
1052.0,TATACONSUM,0.0,418.0,-207.0,-392.0,-182.0,0
1053.0,TATACONSUM,0.0,116.0,145.0,-282.0,-21.0,0
1054.0,TATACONSUM,0.0,741.0,145.0,-816.0,70.0,0
1055.0,TATACONSUM,0.0,356.0,-31.0,-30.0,294.0,0
1056.0,TATACONSUM,0.0,210.0,53.0,-224.0,39.0,0
1057.0,TATACONSUM,0.0,1082.0,-622.0,-308.0,152.0,0
1058.0,TATACONSUM,0.0,1656.0,-346.0,-426.0,884.0,0
1059.0,TATACONSUM,0.0,1516.0,-1317.0,-995.0,-796.0,0
1060.0,TATACONSUM,0.0,1461.0,-834.0,-714.0,-87.0,0
1061.0,TATACONSUM,0.0,1937.0,-1911.0,256.0,281.0,0
1062.0,TATAMOTORS,0.0,22163.0,-22969.0,-1692.0,-2499.0,0
1063.0,TATAMOTORS,0.0,36151.0,-27991.0,-3883.0,4277.0,0
1064.0,TATAMOTORS,0.0,35531.0,-36232.0,5201.0,4500.0,0
1065.0,TATAMOTORS,0.0,37900.0,-36694.0,-3795.0,-2589.0,0
1066.0,TATAMOTORS,0.0,30199.0,-39571.0,6205.0,-3167.0,0
1067.0,TATAMOTORS,0.0,23857.0,-25139.0,2012.0,730.0,0
1068.0,TATAMOTORS,0.0,18891.0,-20878.0,8830.0,6843.0,0
1069.0,TATAMOTORS,0.0,26633.0,-33115.0,3390.0,-3092.0,0
1070.0,TATAMOTORS,0.0,29001.0,-25672.0,9904.0,13232.0,0
1071.0,TATAMOTORS,0.0,14283.0,-4444.0,-3380.0,6459.0,0
1072.0,TATAMOTORS,0.0,35388.0,-15417.0,-26243.0,-6272.0,0
1073.0,TATAMOTORS,0.0,67915.0,-22782.0,-37006.0,8128.0,0
1074.0,TATAPOWER,0.0,3286.0,-4026.0,-593.0,-1333.0,0
1075.0,TATAPOWER,0.0,6483.0,-3609.0,-3265.0,-392.0,0
1076.0,TATAPOWER,0.0,5981.0,-3865.0,-2239.0,-123.0,0
1077.0,TATAPOWER,0.0,7415.0,-1805.0,-6183.0,-574.0,0
1078.0,TATAPOWER,0.0,7014.0,-7373.0,937.0,579.0,0
1079.0,TATAPOWER,0.0,6364.0,-1512.0,-4726.0,126.0,0
1080.0,TATAPOWER,0.0,4574.0,-272.0,-5184.0,-883.0,0
1081.0,TATAPOWER,0.0,7375.0,-493.0,-5110.0,1773.0,0
1082.0,TATAPOWER,0.0,8345.0,993.0,-7603.0,1736.0,0
1083.0,TATAPOWER,0.0,6693.0,-6250.0,-1183.0,-741.0,0
1084.0,TATAPOWER,0.0,7166.0,-7263.0,1341.0,1243.0,0
1085.0,TATAPOWER,0.0,12596.0,-9027.0,-4497.0,-928.0,0
1086.0,TATASTEEL,0.0,14035.0,-13099.0,-1780.0,-844.0,0
1087.0,TATASTEEL,0.0,13146.0,-15378.0,1015.0,-1218.0,0
1088.0,TATASTEEL,0.0,11880.0,-9021.0,-2617.0,241.0,0
1089.0,TATASTEEL,0.0,11455.0,-8794.0,-4729.0,-2068.0,0
1090.0,TATASTEEL,0.0,10824.0,-9490.0,-2579.0,-1245.0,0
1091.0,TATASTEEL,0.0,8023.0,-11730.0,6640.0,2933.0,0
1092.0,TATASTEEL,0.0,25336.0,-29176.0,-673.0,-4513.0,0
1093.0,TATASTEEL,0.0,20169.0,-14012.0,-1695.0,4462.0,0
1094.0,TATASTEEL,0.0,44327.0,-9437.0,-37090.0,-2200.0,0
1095.0,TATASTEEL,0.0,44381.0,-10905.0,-23401.0,10075.0,0
1096.0,TATASTEEL,0.0,21683.0,-18179.0,-6981.0,-3477.0,0
1097.0,TATASTEEL,0.0,20301.0,-14253.0,-11097.0,-5049.0,0
1098.0,TCS,0.0,11615.0,-6038.0,-5729.0,-152.0,0
1099.0,TCS,0.0,14751.0,-9452.0,-5673.0,-374.0,0
1100.0,TCS,0.0,19369.0,-1807.0,-17168.0,394.0,0
1101.0,TCS,0.0,19109.0,-5010.0,-9666.0,4433.0,0
1102.0,TCS,0.0,25223.0,-16895.0,-11026.0,-2698.0,0
1103.0,TCS,0.0,25067.0,3104.0,-26885.0,1286.0,0
1104.0,TCS,0.0,28593.0,1645.0,-27897.0,2341.0,0
1105.0,TCS,0.0,32369.0,8968.0,-39915.0,1422.0,0
1106.0,TCS,0.0,38802.0,-7956.0,-32634.0,-1788.0,0
1107.0,TCS,0.0,39949.0,-738.0,-33581.0,5630.0,0
1108.0,TCS,0.0,41965.0,548.0,-47878.0,-5365.0,0
1109.0,TCS,0.0,44338.0,6091.0,-48536.0,1893.0,0
1110.0,TECHM,0.0,855.0,-622.0,65.0,298.0,0
1111.0,TECHM,0.0,1596.0,291.0,-972.0,915.0,0
1112.0,TECHM,0.0,2448.0,-1865.0,-829.0,-246.0,0
1113.0,TECHM,0.0,3137.0,-1453.0,-496.0,1188.0,0
1114.0,TECHM,0.0,4071.0,-2893.0,-1571.0,-392.0,0
1115.0,TECHM,0.0,3554.0,-3319.0,-269.0,-35.0,0
1116.0,TECHM,0.0,4432.0,-2104.0,-2251.0,77.0,0
1117.0,TECHM,0.0,4358.0,1081.0,-4466.0,974.0,0
1118.0,TECHM,0.0,8094.0,-5433.0,-2987.0,-326.0,0
1119.0,TECHM,0.0,5285.0,480.0,-4667.0,1098.0,0
1120.0,TECHM,0.0,5572.0,-226.0,-5078.0,267.0,0
1121.0,TECHM,0.0,6376.0,-1318.0,-4767.0,291.0,0
1122.0,TITAN,0.0,553.0,-142.0,-236.0,176.0,0
1123.0,TITAN,0.0,-555.0,-271.0,497.0,-329.0,0
1124.0,TITAN,0.0,503.0,-118.0,-1005.0,-620.0,0
1125.0,TITAN,0.0,576.0,-159.0,-505.0,-88.0,0
1126.0,TITAN,0.0,1712.0,-953.0,-166.0,594.0,0
1127.0,TITAN,0.0,-51.0,98.0,-252.0,-206.0,0
1128.0,TITAN,0.0,1243.0,-797.0,-489.0,-43.0,0
1129.0,TITAN,0.0,-348.0,235.0,-242.0,-355.0,0
1130.0,TITAN,0.0,4139.0,-2799.0,-1234.0,106.0,0
1131.0,TITAN,0.0,-724.0,1165.0,-403.0,38.0,0
1132.0,TITAN,0.0,1370.0,-1814.0,457.0,13.0,0
1133.0,TITAN,0.0,1695.0,-189.0,-1329.0,177.0,0
1134.0,TORNTPHARM,0.0,153.0,-247.0,20.0,-73.0,0
1135.0,TORNTPHARM,0.0,599.0,-418.0,86.0,268.0,0
1136.0,TORNTPHARM,0.0,810.0,-2113.0,1212.0,-90.0,0
1137.0,TORNTPHARM,0.0,2742.0,-869.0,-1435.0,437.0,0
1138.0,TORNTPHARM,0.0,1009.0,-798.0,-193.0,18.0,0
1139.0,TORNTPHARM,0.0,894.0,-4677.0,3417.0,-366.0,0
1140.0,TORNTPHARM,0.0,1798.0,-246.0,-1314.0,238.0,0
1141.0,TORNTPHARM,0.0,1393.0,229.0,-1549.0,73.0,0
1142.0,TORNTPHARM,0.0,2005.0,-444.0,-1651.0,-89.0,0
1143.0,TORNTPHARM,0.0,1803.0,-196.0,-1781.0,-174.0,0
1144.0,TORNTPHARM,0.0,2368.0,-2335.0,77.0,110.0,0
1145.0,TORNTPHARM,0.0,3266.0,-160.0,-2780.0,327.0,0
1146.0,TRENT,0.0,31.0,-276.0,147.0,-97.0,0
1147.0,TRENT,0.0,-46.0,-48.0,-50.0,-145.0,0
1148.0,TRENT,0.0,-10.0,-306.0,310.0,-6.0,0
1149.0,TRENT,0.0,109.0,-98.0,-13.0,-2.0,0
1150.0,TRENT,0.0,102.0,-44.0,-51.0,7.0,0
1151.0,TRENT,0.0,77.0,-4.0,-74.0,-1.0,0
1152.0,TRENT,0.0,21.0,-37.0,37.0,21.0,0
1153.0,TRENT,0.0,361.0,-809.0,452.0,5.0,0
1154.0,TRENT,0.0,285.0,18.0,-283.0,20.0,0
1155.0,TRENT,0.0,58.0,56.0,-108.0,6.0,0
1156.0,TRENT,0.0,595.0,-103.0,-491.0,1.0,0
1157.0,TRENT,0.0,1349.0,-508.0,-629.0,211.0,0
1158.0,TVSMOTOR,0.0,464.0,-120.0,-402.0,-58.0,0
1159.0,TVSMOTOR,0.0,470.0,-235.0,-216.0,19.0,0
1160.0,TVSMOTOR,0.0,83.0,-415.0,261.0,-71.0,0
1161.0,TVSMOTOR,0.0,936.0,-605.0,-319.0,12.0,0
1162.0,TVSMOTOR,0.0,689.0,-709.0,-59.0,-79.0,0
1163.0,TVSMOTOR,0.0,354.0,-1095.0,897.0,156.0,0
1164.0,TVSMOTOR,0.0,-918.0,-1104.0,2210.0,188.0,0
1165.0,TVSMOTOR,0.0,373.0,-1090.0,1619.0,902.0,0
1166.0,TVSMOTOR,0.0,1151.0,-882.0,264.0,532.0,0
1167.0,TVSMOTOR,0.0,-1575.0,-1471.0,2918.0,532.0,0
