"bluestock_fintech_—_nifty_100__|__profit_&_loss__|__1,276_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14,fiscal_year
445.0,DLF,0.0,6083.0,4937.0,1146.0,19.0,1135.0,1427.0,200.0,653.0,99.0,-590.0,-2.0,-85.0,0
446.0,DLF,0.0,5414.0,3945.0,1469.0,27.0,383.0,853.0,159.0,840.0,43.0,1083.0,4.0,45.0,0
447.0,DLF,0.0,5717.0,3974.0,1743.0,30.0,195.0,625.0,149.0,1165.0,28.0,1500.0,6.0,49.0,0
448.0,DLF,0.0,5695.0,3969.0,1726.0,30.0,317.0,392.0,149.0,1502.0,27.0,2034.0,8.0,49.0,0
449.0,DLF,0.0,6427.0,4303.0,2124.0,33.0,531.0,356.0,148.0,2151.0,24.0,2724.0,11.0,45.0,0
450.0,DLF,0.0,7001.0,5116.0,1885.0,27.0,662.0,386.0,150.0,2010.0,0.0,4004.0,16.0,0.0,0
451.0,DMART,0.0,3341.0,3126.0,215.0,6.0,15.0,43.0,46.0,141.0,34.0,94.0,2.0,0.0,0
452.0,DMART,0.0,4686.0,4345.0,341.0,7.0,16.0,56.0,57.0,245.0,34.0,161.0,3.0,0.0,0
453.0,DMART,0.0,6439.0,5983.0,456.0,7.0,20.0,72.0,82.0,323.0,34.0,212.0,4.0,0.0,0
454.0,DMART,0.0,8584.0,7919.0,664.0,8.0,17.0,91.0,98.0,492.0,35.0,320.0,6.0,0.0,0
455.0,DMART,0.0,11898.0,10929.0,969.0,8.0,28.0,122.0,128.0,747.0,36.0,479.0,8.0,0.0,0
456.0,DMART,0.0,15033.0,13680.0,1353.0,9.0,88.0,60.0,159.0,1222.0,34.0,806.0,13.0,0.0,0
457.0,DMART,0.0,20005.0,18371.0,1633.0,8.0,48.0,47.0,212.0,1422.0,37.0,902.0,14.0,0.0,0
458.0,DMART,0.0,24870.0,22742.0,2128.0,9.0,60.0,69.0,374.0,1745.0,25.0,1301.0,20.0,0.0,0
459.0,DMART,0.0,24143.0,22398.0,1745.0,7.0,194.0,42.0,414.0,1483.0,26.0,1099.0,17.0,0.0,0
460.0,DMART,0.0,30976.0,28474.0,2502.0,8.0,114.0,54.0,498.0,2064.0,28.0,1492.0,23.0,0.0,0
461.0,DMART,0.0,42840.0,39201.0,3639.0,8.0,128.0,67.0,639.0,3060.0,22.0,2378.0,37.0,0.0,0
462.0,DMART,0.0,50789.0,46683.0,4106.0,8.0,145.0,58.0,731.0,3461.0,27.0,2536.0,39.0,0.0,0
463.0,DMART,0.0,57213.0,52737.0,4476.0,8.0,137.0,64.0,834.0,3716.0,0.0,2720.0,42.0,0.0,0
464.0,DRREDDY,0.0,11833.0,9164.0,2669.0,23.0,146.0,100.0,550.0,2165.0,29.0,1527.0,18.0,17.0,0
465.0,DRREDDY,0.0,13415.0,10164.0,3251.0,24.0,170.0,127.0,648.0,2646.0,26.0,1963.0,23.0,16.0,0
466.0,DRREDDY,0.0,15023.0,11515.0,3508.0,23.0,260.0,108.0,760.0,2900.0,19.0,2336.0,27.0,15.0,0
467.0,DRREDDY,0.0,15568.0,11983.0,3585.0,23.0,295.0,83.0,939.0,2859.0,26.0,2131.0,25.0,16.0,0
468.0,DRREDDY,0.0,14196.0,11724.0,2472.0,17.0,172.0,79.0,1027.0,1554.0,19.0,1292.0,16.0,26.0,0
469.0,DRREDDY,0.0,14281.0,11930.0,2351.0,16.0,155.0,79.0,1077.0,1350.0,32.0,947.0,11.0,35.0,0
470.0,DRREDDY,0.0,15448.0,12270.0,3178.0,21.0,381.0,89.0,1135.0,2336.0,17.0,1950.0,23.0,17.0,0
471.0,DRREDDY,0.0,17517.0,15040.0,2477.0,14.0,670.0,98.0,1163.0,1886.0,-7.0,2026.0,24.0,21.0,0
472.0,DRREDDY,0.0,19048.0,15173.0,3874.0,20.0,335.0,97.0,1229.0,2884.0,32.0,1952.0,23.0,21.0,0
473.0,DRREDDY,0.0,21545.0,17778.0,3768.0,17.0,555.0,96.0,1165.0,3061.0,29.0,2182.0,26.0,23.0,0
474.0,DRREDDY,0.0,24670.0,18200.0,6470.0,26.0,971.0,143.0,1250.0,6048.0,25.0,4507.0,54.0,15.0,0
475.0,DRREDDY,0.0,28011.0,20078.0,7933.0,28.0,909.0,171.0,1470.0,7201.0,23.0,5578.0,67.0,12.0,0
476.0,DRREDDY,0.0,31229.0,22919.0,8311.0,27.0,862.0,276.0,1617.0,7280.0,0.0,5448.0,64.0,0.0,0
477.0,EICHERMOT,0.0,6390.0,5840.0,550.0,9.0,136.0,4.0,82.0,600.0,21.0,475.0,12.0,17.0,0
478.0,EICHERMOT,0.0,6810.0,6094.0,715.0,11.0,93.0,8.0,130.0,671.0,22.0,525.0,15.0,21.0,0
479.0,EICHERMOT,0.0,8738.0,7621.0,1118.0,13.0,105.0,10.0,220.0,993.0,29.0,702.0,23.0,22.0,0
480.0,EICHERMOT,0.0,6173.0,4484.0,1690.0,27.0,326.0,2.0,137.0,1877.0,29.0,1338.0,49.0,20.0,0
481.0,EICHERMOT,0.0,7033.0,4859.0,2174.0,31.0,416.0,4.0,154.0,2433.0,30.0,1667.0,61.0,16.0,0
482.0,EICHERMOT,0.0,8965.0,6156.0,2809.0,31.0,536.0,5.0,223.0,3116.0,30.0,1960.0,72.0,15.0,0
483.0,EICHERMOT,0.0,9797.0,6893.0,2904.0,30.0,701.0,7.0,300.0,3297.0,33.0,2203.0,81.0,15.0,0
484.0,EICHERMOT,0.0,9154.0,6971.0,2183.0,24.0,572.0,19.0,382.0,2355.0,22.0,1827.0,67.0,19.0,0
485.0,EICHERMOT,0.0,8720.0,6937.0,1783.0,20.0,482.0,16.0,451.0,2203.0,25.0,1347.0,49.0,34.0,0
486.0,EICHERMOT,0.0,10298.0,8120.0,2178.0,21.0,496.0,19.0,452.0,2203.0,24.0,1677.0,61.0,34.0,0
487.0,EICHERMOT,0.0,14442.0,10996.0,3446.0,24.0,908.0,28.0,526.0,3800.0,23.0,2914.0,107.0,35.0,0
488.0,EICHERMOT,0.0,16536.0,12206.0,4329.0,26.0,1521.0,51.0,598.0,5202.0,23.0,4001.0,146.0,35.0,0
489.0,EICHERMOT,0.0,17091.0,12619.0,4472.0,26.0,1729.0,53.0,661.0,5486.0,0.0,4268.0,156.0,0.0,0
490.0,GAIL,0.0,50974.0,43547.0,7427.0,15.0,887.0,437.0,1319.0,6558.0,34.0,4367.0,6.0,28.0,0
491.0,GAIL,0.0,61765.0,53777.0,7988.0,13.0,1247.0,669.0,1644.0,6922.0,32.0,4786.0,7.0,28.0,0
492.0,GAIL,0.0,60557.0,54926.0,5631.0,9.0,945.0,652.0,1433.0,4492.0,32.0,3160.0,5.0,24.0,0
493.0,GAIL,0.0,52053.0,47517.0,4536.0,9.0,731.0,822.0,1496.0,2949.0,37.0,1874.0,3.0,37.0,0
494.0,GAIL,0.0,48552.0,42531.0,6021.0,12.0,1212.0,509.0,1541.0,5183.0,35.0,3374.0,5.0,56.0,0
495.0,GAIL,0.0,54496.0,46695.0,7802.0,14.0,948.0,295.0,1527.0,6928.0,31.0,4805.0,7.0,43.0,0
496.0,GAIL,0.0,76190.0,66252.0,9938.0,13.0,1719.0,159.0,1667.0,9831.0,33.0,6553.0,10.0,25.0,0
497.0,GAIL,0.0,72518.0,63495.0,9022.0,12.0,3796.0,309.0,2080.0,10429.0,9.0,9515.0,14.0,31.0,0
498.0,GAIL,0.0,57372.0,50127.0,7245.0,13.0,2833.0,179.0,2174.0,7725.0,20.0,6143.0,9.0,36.0,0
499.0,GAIL,0.0,92770.0,77608.0,15161.0,16.0,2925.0,202.0,2420.0,15464.0,20.0,12304.0,18.0,36.0,0
500.0,GAIL,0.0,145668.0,138168.0,7500.0,5.0,2822.0,365.0,2702.0,7256.0,23.0,5596.0,9.0,59.0,0
501.0,GAIL,0.0,133228.0,118914.0,14314.0,11.0,2672.0,719.0,3672.0,12595.0,21.0,9903.0,15.0,37.0,0
502.0,GAIL,0.0,136081.0,119297.0,16784.0,12.0,2893.0,733.0,4187.0,14758.0,0.0,11541.0,18.0,0.0,0
503.0,GODREJCP,0.0,6412.0,5417.0,995.0,16.0,194.0,87.0,77.0,1025.0,17.0,845.0,8.0,22.0,0
504.0,GODREJCP,0.0,7599.0,6430.0,1169.0,15.0,62.0,120.0,82.0,1030.0,20.0,819.0,7.0,24.0,0
505.0,GODREJCP,0.0,8273.0,6894.0,1379.0,17.0,73.0,112.0,91.0,1249.0,22.0,976.0,9.0,21.0,0
506.0,GODREJCP,0.0,8424.0,6766.0,1657.0,20.0,-262.0,128.0,101.0,1167.0,29.0,831.0,8.0,24.0,0
507.0,GODREJCP,0.0,9268.0,7361.0,1907.0,21.0,76.0,154.0,142.0,1687.0,22.0,1308.0,13.0,39.0,0
508.0,GODREJCP,0.0,9847.0,7763.0,2084.0,21.0,283.0,173.0,156.0,2039.0,20.0,1634.0,16.0,42.0,0
509.0,GODREJCP,0.0,10314.0,8183.0,2132.0,21.0,362.0,238.0,170.0,2085.0,-12.0,2342.0,23.0,44.0,0
510.0,GODREJCP,0.0,9911.0,7757.0,2154.0,22.0,32.0,228.0,197.0,1760.0,15.0,1497.0,15.0,55.0,0
511.0,GODREJCP,0.0,11029.0,8629.0,2399.0,22.0,23.0,138.0,204.0,2080.0,17.0,1721.0,17.0,0.0,0
512.0,GODREJCP,0.0,12276.0,9867.0,2409.0,20.0,78.0,122.0,210.0,2155.0,17.0,1783.0,17.0,0.0,0
513.0,GODREJCP,0.0,13316.0,10873.0,2443.0,18.0,114.0,188.0,236.0,2133.0,20.0,1702.0,17.0,0.0,0
514.0,GODREJCP,0.0,14096.0,11139.0,2957.0,21.0,-2209.0,310.0,241.0,198.0,99.0,-561.0,-5.0,0.0,0
515.0,GODREJCP,0.0,14152.0,11156.0,2996.0,21.0,-2097.0,339.0,211.0,348.0,0.0,-453.0,-4.0,0.0,0
516.0,GRASIM,0.0,27909.0,21986.0,5924.0,21.0,824.0,324.0,1252.0,5171.0,28.0,3778.0,57.0,8.0,0
517.0,GRASIM,0.0,28331.0,23416.0,4915.0,17.0,576.0,447.0,1457.0,3586.0,20.0,2954.0,44.0,9.0,0
518.0,GRASIM,0.0,31734.0,26590.0,5144.0,16.0,530.0,667.0,1563.0,3443.0,30.0,2582.0,37.0,9.0,0
519.0,GRASIM,0.0,34487.0,28576.0,5911.0,17.0,1320.0,718.0,1834.0,4679.0,26.0,3455.0,51.0,9.0,0
520.0,GRASIM,0.0,36068.0,28682.0,7387.0,20.0,1076.0,702.0,1808.0,5952.0,29.0,4246.0,66.0,8.0,0
521.0,GRASIM,0.0,55894.0,44281.0,11612.0,21.0,410.0,3663.0,2724.0,5635.0,35.0,3688.0,39.0,15.0,0
522.0,GRASIM,0.0,77200.0,60560.0,16640.0,22.0,-1846.0,6060.0,3571.0,5163.0,47.0,2745.0,25.0,27.0,0
523.0,GRASIM,0.0,68252.0,57880.0,10373.0,15.0,7076.0,6890.0,4004.0,6554.0,-1.0,6639.0,65.0,6.0,0
524.0,GRASIM,0.0,76404.0,57769.0,18635.0,24.0,1130.0,5723.0,4033.0,10009.0,30.0,6987.0,63.0,14.0,0
525.0,GRASIM,0.0,95701.0,75270.0,20431.0,21.0,1648.0,4776.0,4161.0,13143.0,15.0,11206.0,111.0,9.0,0
526.0,GRASIM,0.0,117627.0,96038.0,21589.0,18.0,3733.0,6044.0,4552.0,14727.0,25.0,11078.0,100.0,10.0,0
527.0,GRASIM,0.0,130978.0,103783.0,27195.0,21.0,783.0,9277.0,5001.0,13700.0,28.0,9926.0,85.0,12.0,0
528.0,GRASIM,0.0,137116.0,109610.0,27506.0,20.0,971.0,10696.0,5437.0,12344.0,0.0,8693.0,67.0,0.0,0
529.0,HAL,0.0,14328.0,13560.0,768.0,5.0,3335.0,5.0,601.0,3497.0,14.0,2997.0,124.0,28.0,0
530.0,HAL,0.0,15135.0,13565.0,1570.0,10.0,2618.0,8.0,603.0,3578.0,25.0,2693.0,28.0,33.0,0
531.0,HAL,0.0,15730.0,13379.0,2351.0,15.0,1642.0,15.0,806.0,3173.0,25.0,2388.0,25.0,20.0,0
532.0,HAL,0.0,16758.0,14281.0,2478.0,15.0,1598.0,6.0,863.0,3207.0,38.0,1998.0,28.0,31.0,0
533.0,HAL,0.0,17950.0,14714.0,3236.0,18.0,1044.0,16.0,681.0,3583.0,27.0,2616.0,36.0,31.0,0
534.0,HAL,0.0,18519.0,15059.0,3460.0,19.0,761.0,35.0,947.0,3240.0,39.0,1987.0,30.0,54.0,0
535.0,HAL,0.0,20008.0,15440.0,4569.0,23.0,376.0,177.0,1024.0,3742.0,37.0,2346.0,35.0,28.0,0
536.0,HAL,0.0,21445.0,16565.0,4880.0,23.0,415.0,359.0,998.0,3938.0,28.0,2842.0,42.0,39.0,0
537.0,HAL,0.0,22882.0,17541.0,5341.0,23.0,360.0,267.0,1157.0,4277.0,24.0,3239.0,48.0,31.0,0
538.0,HAL,0.0,24620.0,19200.0,5420.0,22.0,986.0,65.0,1110.0,5231.0,3.0,5086.0,76.0,26.0,0
539.0,HAL,0.0,26928.0,20258.0,6669.0,25.0,1672.0,64.0,1784.0,6493.0,10.0,5811.0,87.0,32.0,0
540.0,HAL,0.0,30381.0,20631.0,9749.0,32.0,1899.0,43.0,1406.0,10199.0,26.0,7595.0,114.0,31.0,0
541.0,HAL,0.0,31154.0,21199.0,9954.0,32.0,2304.0,32.0,1182.0,11045.0,0.0,8472.0,127.0,0.0,0
542.0,HAVELLS,0.0,7135.0,6461.0,674.0,9.0,222.0,123.0,110.0,664.0,12.0,581.0,9.0,16.0,0
543.0,HAVELLS,0.0,8051.0,7274.0,777.0,10.0,35.0,102.0,116.0,594.0,25.0,446.0,7.0,42.0,0
544.0,HAVELLS,0.0,8468.0,7713.0,755.0,9.0,48.0,96.0,139.0,569.0,32.0,385.0,6.0,49.0,0
545.0,HAVELLS,0.0,7594.0,6798.0,796.0,10.0,949.0,91.0,134.0,1520.0,14.0,1300.0,21.0,29.0,0
546.0,HAVELLS,0.0,6130.0,5315.0,815.0,13.0,42.0,13.0,121.0,723.0,32.0,494.0,8.0,44.0,0
547.0,HAVELLS,0.0,8116.0,7083.0,1033.0,13.0,97.0,25.0,140.0,965.0,31.0,661.0,11.0,4.0,0
548.0,HAVELLS,0.0,10073.0,8885.0,1189.0,12.0,124.0,16.0,149.0,1147.0,31.0,788.0,13.0,36.0,0
549.0,HAVELLS,0.0,9440.0,8374.0,1067.0,11.0,107.0,51.0,218.0,904.0,19.0,735.0,12.0,34.0,0
550.0,HAVELLS,0.0,10457.0,8868.0,1589.0,15.0,187.0,90.0,249.0,1438.0,27.0,1044.0,17.0,39.0,0
551.0,HAVELLS,0.0,13938.0,12163.0,1775.0,13.0,159.0,67.0,261.0,1607.0,26.0,1196.0,19.0,39.0,0
552.0,HAVELLS,0.0,16911.0,15290.0,1621.0,10.0,178.0,55.0,296.0,1447.0,26.0,1072.0,17.0,44.0,0
553.0,HAVELLS,0.0,18590.0,16709.0,1881.0,10.0,249.0,84.0,338.0,1707.0,26.0,1271.0,20.0,44.0,0
554.0,HAVELLS,0.0,20677.0,18668.0,2008.0,10.0,310.0,46.0,384.0,1889.0,0.0,1400.0,22.0,0.0,0
555.0,HCLTECH,0.0,25581.0,19901.0,5680.0,22.0,332.0,106.0,637.0,5270.0,23.0,4040.0,14.0,21.0,0
556.0,HCLTECH,0.0,32144.0,24108.0,8035.0,25.0,677.0,114.0,681.0,7917.0,18.0,6528.0,23.0,11.0,0
557.0,HCLTECH,0.0,36701.0,28215.0,8486.0,23.0,1126.0,91.0,404.0,9117.0,20.0,7342.0,26.0,58.0,0
558.0,HCLTECH,0.0,31136.0,24482.0,6654.0,21.0,871.0,74.0,410.0,7041.0,20.0,5602.0,20.0,40.0,0
559.0,HCLTECH,0.0,47568.0,37178.0,10390.0,22.0,1069.0,89.0,828.0,10542.0,18.0,8606.0,30.0,40.0,0
560.0,HCLTECH,0.0,50569.0,39323.0,11246.0,22.0,1230.0,69.0,1383.0,11024.0,21.0,8722.0,31.0,19.0,0
561.0,HCLTECH,0.0,60427.0,46501.0,13926.0,23.0,943.0,174.0,2073.0,12622.0,20.0,10120.0,37.0,11.0,0
562.0,HCLTECH,0.0,70676.0,53360.0,17316.0,24.0,589.0,505.0,3420.0,13980.0,21.0,11057.0,41.0,25.0,0
563.0,HCLTECH,0.0,75379.0,55331.0,20048.0,27.0,927.0,511.0,4611.0,15853.0,30.0,11169.0,41.0,24.0,0
564.0,HCLTECH,0.0,85651.0,65122.0,20529.0,24.0,1067.0,319.0,4326.0,16951.0,20.0,13523.0,50.0,84.0,0
565.0,HCLTECH,0.0,101456.0,78828.0,22628.0,22.0,1358.0,353.0,4145.0,19488.0,24.0,14845.0,55.0,88.0,0
566.0,HCLTECH,0.0,109913.0,85715.0,24198.0,22.0,1495.0,553.0,4173.0,20967.0,25.0,15710.0,58.0,90.0,0
567.0,HCLTECH,0.0,115308.0,90169.0,25139.0,22.0,2452.0,659.0,4137.0,22795.0,0.0,17085.0,63.0,0.0,0
568.0,HDFCBANK,0.0,35861.0,19695.0,12631.0,3534.0,10.0,7133.0,663.0,10004.0,31.0,6903.0,14.0,19.0,0
569.0,HDFCBANK,0.0,42555.0,23445.0,13508.0,5602.0,13.0,8298.0,689.0,13211.0,34.0,8768.0,18.0,19.0,0
570.0,HDFCBANK,0.0,50666.0,27288.0,16164.0,7214.0,14.0,9546.0,680.0,16079.0,33.0,10703.0,21.0,19.0,0
571.0,HDFCBANK,0.0,63162.0,34070.0,20055.0,9037.0,14.0,11212.0,738.0,19511.0,34.0,12821.0,25.0,19.0,0
572.0,HDFCBANK,0.0,73271.0,38042.0,23856.0,11374.0,16.0,12905.0,886.0,23393.0,35.0,15317.0,30.0,18.0,0
573.0,HDFCBANK,0.0,85288.0,42381.0,29532.0,13374.0,16.0,16057.0,967.0,28464.0,35.0,18561.0,36.0,18.0,0
574.0,HDFCBANK,0.0,105161.0,53713.0,34856.0,16592.0,16.0,18947.0,1221.0,34318.0,35.0,22446.0,41.0,18.0,0
575.0,HDFCBANK,0.0,122189.0,62137.0,45459.0,14593.0,12.0,24879.0,1277.0,38195.0,29.0,27296.0,50.0,5.0,0
576.0,HDFCBANK,0.0,128552.0,59248.0,52457.0,16848.0,13.0,27333.0,1385.0,42796.0,26.0,31857.0,58.0,11.0,0
577.0,HDFCBANK,0.0,135936.0,58584.0,56557.0,20795.0,15.0,31759.0,1681.0,50873.0,25.0,38151.0,69.0,23.0,0
578.0,HDFCBANK,0.0,170754.0,77780.0,63042.0,29932.0,18.0,33912.0,2345.0,61498.0,25.0,46149.0,82.0,23.0,0
579.0,HDFCBANK,0.0,283649.0,154139.0,174196.0,-44685.0,-16.0,124346.0,3092.0,76569.0,15.0,65446.0,84.0,23.0,0
580.0,HDFCBANK,0.0,329022.0,180600.0,206009.0,-57587.0,-18.0,146017.0,0.0,88430.0,0.0,72168.0,91.0,0.0,0
581.0,HDFCLIFE,0.0,14060.0,15.0,13535.0,525.0,4.0,28.0,35.0,502.0,11.0,447.0,2.0,0.0,0
582.0,HDFCLIFE,0.0,17166.0,11.0,16561.0,605.0,4.0,241.0,41.0,794.0,9.0,725.0,4.0,14.0,0
583.0,HDFCLIFE,0.0,27215.0,-14.0,26341.0,874.0,3.0,79.0,43.0,924.0,15.0,786.0,4.0,18.0,0
584.0,HDFCLIFE,0.0,18141.0,8.0,17187.0,953.0,5.0,108.0,45.0,1008.0,19.0,817.0,4.0,22.0,0
585.0,HDFCLIFE,0.0,30647.0,9.0,29674.0,972.0,3.0,139.0,41.0,1061.0,16.0,887.0,4.0,25.0,0
586.0,HDFCLIFE,0.0,32260.0,11.0,31186.0,1074.0,3.0,282.0,44.0,1300.0,15.0,1107.0,6.0,25.0,0
587.0,HDFCLIFE,0.0,38855.0,14.0,37640.0,1215.0,3.0,136.0,45.0,1291.0,1.0,1278.0,6.0,26.0,0
588.0,HDFCLIFE,0.0,29380.0,0.0,28239.0,1141.0,4.0,369.0,47.0,1463.0,11.0,1297.0,6.0,0.0,0
589.0,HDFCLIFE,0.0,71528.0,0.0,70294.0,1235.0,2.0,445.0,51.0,1629.0,16.0,1361.0,7.0,30.0,0
590.0,HDFCLIFE,0.0,67126.0,0.0,66348.0,778.0,1.0,766.0,56.0,1487.0,11.0,1327.0,6.0,27.0,0
591.0,HDFCLIFE,0.0,70207.0,0.0,70127.0,80.0,0.0,1437.0,76.0,1441.0,5.0,1368.0,6.0,30.0,0
592.0,HDFCLIFE,0.0,101482.0,0.0,100951.0,531.0,1.0,525.0,79.0,977.0,-61.0,1574.0,7.0,27.0,0
593.0,HDFCLIFE,0.0,100772.0,0.0,100048.0,725.0,1.0,514.0,0.0,1239.0,0.0,1747.0,8.0,0.0,0
594.0,HEROMOTOCO,0.0,25275.0,12.0,21722.0,3553.0,14.0,430.0,1107.0,2864.0,26.0,2102.0,105.0,62.0,0
595.0,HEROMOTOCO,0.0,27538.0,12.0,24018.0,3520.0,13.0,325.0,540.0,3292.0,29.0,2364.0,118.0,51.0,0
596.0,HEROMOTOCO,0.0,28457.0,15.0,24033.0,4424.0,16.0,421.0,443.0,4387.0,29.0,3112.0,157.0,46.0,0
597.0,HEROMOTOCO,0.0,28610.0,27.0,24025.0,4585.0,16.0,830.0,502.0,4885.0,27.0,3546.0,179.0,47.0,0
598.0,HEROMOTOCO,0.0,32458.0,31.0,27124.0,5334.0,16.0,564.0,575.0,5292.0,30.0,3722.0,186.0,51.0,0
599.0,HEROMOTOCO,0.0,33971.0,37.0,28946.0,5025.0,15.0,741.0,624.0,5104.0,32.0,3466.0,172.0,50.0,0
600.0,HEROMOTOCO,0.0,29254.0,47.0,25184.0,4070.0,14.0,1434.0,846.0,4611.0,21.0,3659.0,182.0,49.0,0
601.0,HEROMOTOCO,0.0,30959.0,46.0,26902.0,4058.0,13.0,553.0,715.0,3849.0,24.0,2936.0,146.0,72.0,0
602.0,HEROMOTOCO,0.0,29551.0,53.0,26295.0,3256.0,11.0,545.0,690.0,3058.0,24.0,2329.0,116.0,82.0,0
603.0,HEROMOTOCO,0.0,34158.0,105.0,30060.0,4099.0,12.0,567.0,697.0,3864.0,28.0,2800.0,141.0,71.0,0
604.0,HEROMOTOCO,0.0,37789.0,76.0,32554.0,5235.0,14.0,689.0,757.0,5090.0,26.0,3742.0,187.0,75.0,0
605.0,HEROMOTOCO,0.0,40098.0,68.0,34537.0,5561.0,14.0,929.0,802.0,5620.0,0.0,4133.0,207.0,0.0,0
606.0,HINDALCO,0.0,80193.0,2079.0,72494.0,7699.0,10.0,1111.0,2822.0,3909.0,23.0,3007.0,16.0,6.0,0
607.0,HINDALCO,0.0,87695.0,2702.0,79671.0,8024.0,9.0,677.0,3347.0,2653.0,20.0,2195.0,11.0,9.0,0
608.0,HINDALCO,0.0,104281.0,4178.0,95437.0,8844.0,8.0,-832.0,3493.0,340.0,75.0,259.0,4.0,24.0,0
609.0,HINDALCO,0.0,98759.0,5134.0,90981.0,7778.0,8.0,1500.0,4347.0,-203.0,99.0,-702.0,-1.0,-82.0,0
610.0,HINDALCO,0.0,100184.0,5742.0,87867.0,12317.0,12.0,1198.0,4457.0,3315.0,43.0,1882.0,8.0,13.0,0
611.0,HINDALCO,0.0,115183.0,3911.0,101488.0,13695.0,12.0,2879.0,4506.0,8157.0,25.0,6083.0,27.0,4.0,0
612.0,HINDALCO,0.0,130542.0,3778.0,115031.0,15511.0,12.0,1127.0,4777.0,8083.0,32.0,5495.0,24.0,5.0,0
613.0,HINDALCO,0.0,118144.0,4197.0,103838.0,14306.0,12.0,906.0,5091.0,5924.0,36.0,3767.0,17.0,6.0,0
614.0,HINDALCO,0.0,132008.0,3738.0,114449.0,17559.0,13.0,-987.0,6628.0,6206.0,44.0,3483.0,16.0,19.0,0
615.0,HINDALCO,0.0,195059.0,3768.0,166712.0,28347.0,15.0,1253.0,6729.0,19103.0,28.0,13730.0,61.0,6.0,0
616.0,HINDALCO,0.0,223202.0,3646.0,200536.0,22666.0,10.0,1307.0,7086.0,13241.0,24.0,10097.0,45.0,7.0,0
617.0,HINDALCO,0.0,215962.0,3858.0,192090.0,23872.0,11.0,1519.0,7521.0,14012.0,28.0,10155.0,45.0,8.0,0
618.0,HINDALCO,0.0,224018.0,3560.0,196087.0,27931.0,12.0,1300.0,7716.0,17955.0,0.0,12488.0,56.0,0.0,0
619.0,HINDUNILVR,0.0,27004.0,26.0,22784.0,4220.0,16.0,1123.0,251.0,5066.0,24.0,3839.0,18.0,104.0,0
620.0,HINDUNILVR,0.0,29234.0,41.0,24475.0,4759.0,16.0,792.0,296.0,5215.0,24.0,3956.0,18.0,71.0,0
621.0,HINDUNILVR,0.0,31972.0,18.0,26560.0,5412.0,17.0,1247.0,322.0,6320.0,31.0,4376.0,20.0,74.0,0
622.0,HINDUNILVR,0.0,32186.0,17.0,26276.0,5910.0,18.0,486.0,353.0,6026.0,31.0,4151.0,19.0,83.0,0
623.0,HINDUNILVR,0.0,33162.0,35.0,26834.0,6328.0,19.0,606.0,432.0,6467.0,31.0,4490.0,21.0,82.0,0
624.0,HINDUNILVR,0.0,35545.0,26.0,28046.0,7499.0,21.0,353.0,520.0,7306.0,28.0,5227.0,24.0,83.0,0
625.0,HINDUNILVR,0.0,39310.0,33.0,30430.0,8880.0,23.0,322.0,565.0,8604.0,30.0,6060.0,28.0,78.0,0
626.0,HINDUNILVR,0.0,39783.0,118.0,29922.0,9861.0,25.0,424.0,1002.0,9165.0,26.0,6756.0,31.0,80.0,0
627.0,HINDUNILVR,0.0,47028.0,117.0,35402.0,11626.0,25.0,170.0,1074.0,10605.0,25.0,7999.0,34.0,119.0,0
628.0,HINDUNILVR,0.0,52446.0,106.0,39589.0,12857.0,25.0,219.0,1091.0,11879.0,25.0,8892.0,38.0,90.0,0
629.0,HINDUNILVR,0.0,60580.0,114.0,46433.0,14147.0,23.0,448.0,1137.0,13344.0,24.0,10143.0,43.0,91.0,0
630.0,HINDUNILVR,0.0,61896.0,334.0,47237.0,14659.0,24.0,817.0,1216.0,13926.0,26.0,10282.0,44.0,96.0,0
631.0,HINDUNILVR,0.0,62661.0,420.0,47902.0,14759.0,24.0,1461.0,1328.0,14472.0,0.0,10757.0,46.0,0.0,0
632.0,ICICIBANK,0.0,44885.0,28285.0,31684.0,-15085.0,-34.0,29320.0,625.0,13610.0,26.0,10130.0,15.0,24.0,0
633.0,ICICIBANK,0.0,49479.0,29711.0,32852.0,-13084.0,-26.0,30085.0,719.0,16282.0,28.0,11677.0,17.0,24.0,0
634.0,ICICIBANK,0.0,54964.0,32318.0,38766.0,-16120.0,-29.0,35252.0,798.0,18334.0,29.0,12942.0,19.0,24.0,0
635.0,ICICIBANK,0.0,59294.0,33996.0,52252.0,-26955.0,-45.0,42102.0,843.0,14304.0,24.0,10927.0,16.0,29.0,0
636.0,ICICIBANK,0.0,60940.0,34836.0,63841.0,-37737.0,-62.0,52458.0,912.0,13809.0,18.0,11340.0,16.0,14.0,0
637.0,ICICIBANK,0.0,62162.0,34262.0,72806.0,-44906.0,-72.0,56807.0,922.0,10978.0,17.0,9100.0,12.0,12.0,0
638.0,ICICIBANK,0.0,71982.0,39178.0,83775.0,-50971.0,-71.0,59325.0,946.0,7408.0,23.0,5689.0,7.0,15.0,0
639.0,ICICIBANK,0.0,84836.0,44666.0,85361.0,-45190.0,-53.0,64950.0,1171.0,18589.0,40.0,11225.0,15.0,0.0,0
